rel_path,subject,ext,state,output_ref,tool,note,updated_at
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 原电池、化学电源（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 原电池、化学电源（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 水的电离和溶液的酸碱性（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 水的电离和溶液的酸碱性（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 硫及其化合物（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 硫及其化合物（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 离子反应（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 离子反应（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 铁及其重要化合物（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题02 铁及其重要化合物（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 化学平衡常数及相关计算（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 化学平衡常数及相关计算（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 化学键 分子结构与性质（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 化学键 分子结构与性质（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 氧化还原反应（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 氧化还原反应（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 氮及其化合物（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 氮及其化合物（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 电解池、金属的腐蚀与防护（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 电解池、金属的腐蚀与防护（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 盐类的水解（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 盐类的水解（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 铝及其重要化合物（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题03 铝及其重要化合物（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 化学反应的方向 化学反应的调控（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 化学反应的方向 化学反应的调控（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 晶体结构与性质（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 晶体结构与性质（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 碳、硅及无机非金属材料（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 碳、硅及无机非金属材料（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 金属材料及金属矿物的开发利用（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题04 金属材料及金属矿物的开发利用（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题05 化学反应速率和化学平衡图像（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习知识清单（全国通用）/2026版/专题05 化学反应速率和化学平衡图像（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  元素周期表  元素周期律（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  元素周期表  元素周期律（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  化学反应的热效应（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  化学反应的热效应（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  物质的量  气体摩尔体积（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  物质的量  气体摩尔体积（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  钠及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01  钠及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 化学反应速率及其影响因素（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 化学反应速率及其影响因素（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 氯及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 氯及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 物质的分类及转化（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题01 物质的分类及转化（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  原子结构与性质（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  原子结构与性质（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  原电池 新型电源（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  原电池 新型电源（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  物质的量浓度（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  物质的量浓度（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  铁及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02  铁及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 化学平衡状态、化学平衡的移动（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 化学平衡状态、化学平衡的移动（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 硫及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 硫及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 离子反应  离子方程式（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题02 离子反应  离子方程式（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,EXTRACTED,"ext-che-15c287c4f8-003,ext-che-15c287c4f8-003b",materialize,,2026-09-18 20:03:05
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  分子结构与性质  化学键（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  分子结构与性质  化学键（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  物质的量在化学方程式计算中的应用（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  物质的量在化学方程式计算中的应用（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  电解池 金属的腐蚀与防护（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  电解池 金属的腐蚀与防护（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  铝及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03  铝及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 化学平衡常数及其相关计算（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 化学平衡常数及其相关计算（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 氮及其重要化合物（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 氮及其重要化合物（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 离子共存 离子的检验与推断（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题03 离子共存 离子的检验与推断（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  晶体结构与性质（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  晶体结构与性质（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  电化学原理的综合应用（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  电化学原理的综合应用（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  金属材料及金属矿物的开发利用（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04  金属材料及金属矿物的开发利用（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 化学反应的方向、化学反应的调控（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 化学反应的方向、化学反应的调控（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 氧化还原反应的基本概念和规律（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 氧化还原反应的基本概念和规律（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,EXTRACTED,"ext-che-2c017ad5a8-013,ext-che-2c017ad5a8-013b",materialize,,2026-09-18 20:03:06
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 碳、硅及无机非金属材料（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题04 碳、硅及无机非金属材料（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题05 氧化还原反应方程式的配平与计算（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/专题05 氧化还原反应方程式的配平与计算（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  多池 多室的电化学装置（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  多池 多室的电化学装置（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  晶胞计算（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  晶胞计算（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  陌生情境下方程式的书写（高效培优讲义）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习考点精讲精练（新高考通用）/2026版/微专题  陌生情境下方程式的书写（高效培优讲义）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题01 物质及其变化（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题01 物质及其变化（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题02 离子反应（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题02 离子反应（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题03 氧化还原反应（知识清单）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/专题03 氧化还原反应（知识清单）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第01讲  物质的分类及转化（复习讲义）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第01讲  物质的分类及转化（复习讲义）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第01讲  物质的分类及转化（复习课件）（全国通用）.pptx,CHEMISTRY,.pptx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第02讲 离子反应、离子方程式（复习讲义）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第02讲 离子反应、离子方程式（复习讲义）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第02讲 离子反应、离子方程式（复习课件） (全国通用）.pptx,CHEMISTRY,.pptx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第03讲 离子共存、离子的检验与推断（复习讲义）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第03讲 离子共存、离子的检验与推断（复习讲义）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第03讲 离子共存、离子的检验与推断（复习课件）（全国通用）.pptx,CHEMISTRY,.pptx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第04讲 氧化还原反应方程式的基本概念和规律（复习课件）（全国通用） .pptx,CHEMISTRY,.pptx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第04讲 氧化还原反应的基本概念和规律（复习讲义）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第04讲 氧化还原反应的基本概念和规律（复习讲义）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第05讲 氧化还原反应方程式的配平与计算（复习讲义）（全国通用）（学生版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
2026年新高考资料(3)/一轮复习/2026年高考化学一轮复习讲义+练习+课件（新教材新高考）/2026版/第一章 物质及其变化/第05讲 氧化还原反应方程式的配平与计算（复习讲义）（全国通用）（教师版）.docx,CHEMISTRY,.docx,PENDING,,init,,2026-09-18 01:39:25
